accession,entry_type,database,primary_id,secondary_id,isoform
X1WEY5,TrEMBL,ZFIN,ZDB-GENE-050417-284,zgc:112083,
X1WEY6,TrEMBL,Ensembl,ENSDART00000154088.2,ENSDARP00000128788.1,
X1WEY6,TrEMBL,ZFIN,ZDB-GENE-131127-365,tafa5b,
X1WEZ3,TrEMBL,Ensembl,ENSDART00000153935.2,ENSDARP00000128795.1,
X1WEZ3,TrEMBL,ZFIN,ZDB-GENE-080212-9,cyp8b2,
X1WEZ4,TrEMBL,Ensembl,ENSDART00000156780.3,ENSDARP00000128796.3,
X1WEZ4,TrEMBL,ZFIN,ZDB-GENE-041111-303,col6a4a,
X1WEZ6,TrEMBL,Ensembl,ENSDART00000157021.2,ENSDARP00000128799.1,
X1WEZ6,TrEMBL,ZFIN,ZDB-GENE-040426-1603,nup160,
X1WEZ7,TrEMBL,Ensembl,ENSDART00000155713.3,ENSDARP00000128800.1,
X1WEZ7,TrEMBL,ZFIN,ZDB-GENE-131119-61,dtex3lb.1,
X1WEZ9,TrEMBL,Ensembl,ENSDART00000153676.3,ENSDARP00000128802.1,
X1WEZ9,TrEMBL,ZFIN,ZDB-GENE-131120-146,si:ch211-287n14.3,
X1WF00,TrEMBL,Ensembl,ENSDART00000153777.3,ENSDARP00000128803.1,
X1WF00,TrEMBL,ZFIN,ZDB-GENE-131121-474,si:ch73-242m19.1,
X1WF04,TrEMBL,Ensembl,ENSDART00000154146.2,ENSDARP00000128807.1,
X1WF04,TrEMBL,ZFIN,ZDB-GENE-131120-158,znf1057,
X1WF06,TrEMBL,Ensembl,ENSDART00000156210.3,ENSDARP00000128809.3,
X1WF06,TrEMBL,ZFIN,ZDB-GENE-060414-13,taar19o,
X1WF07,TrEMBL,Ensembl,ENSDART00000154669.2,ENSDARP00000128810.1,
X1WF07,TrEMBL,ZFIN,ZDB-GENE-131120-171,si:ch211-269k10.2,
X1WF08,TrEMBL,Ensembl,ENSDART00000154133.2,ENSDARP00000128811.1,
X1WF08,TrEMBL,ZFIN,ZDB-GENE-050307-4,rbpjl,
X1WF15,TrEMBL,Ensembl,ENSDART00000154850.3,ENSDARP00000128818.3,
X1WF15,TrEMBL,ZFIN,ZDB-GENE-100514-2,taar16b,
X1WF20,TrEMBL,Ensembl,ENSDART00000153524.2,ENSDARP00000128824.1,
X1WF20,TrEMBL,ZFIN,ZDB-GENE-111114-1,wnt6a,
X1WF22,TrEMBL,Ensembl,ENSDART00000155310.2,ENSDARP00000128826.1,
X1WF22,TrEMBL,ZFIN,ZDB-GENE-060929-922,cdin1,
X1WF23,TrEMBL,Ensembl,ENSDART00000154896.2,ENSDARP00000128827.1,
X1WF23,TrEMBL,ZFIN,ZDB-GENE-081022-134,rbp7b,
X1WF24,TrEMBL,Ensembl,ENSDART00000153907.4,ENSDARP00000128828.3,
X1WF24,TrEMBL,ZFIN,ZDB-GENE-060503-381,sema4ga,
X1WF25,TrEMBL,Ensembl,ENSDART00000155330.2,ENSDARP00000128829.1,
X1WF25,TrEMBL,ZFIN,ZDB-GENE-030131-9570,pde4ba,
X1WF27,TrEMBL,Ensembl,ENSDART00000153514.2,ENSDARP00000128831.1,
X1WF27,TrEMBL,ZFIN,ZDB-GENE-070912-29,cracdla,
X1WF32,TrEMBL,Ensembl,ENSDART00000155166.3,ENSDARP00000128836.1,
X1WF32,TrEMBL,ZFIN,ZDB-GENE-060929-954,zgc:152670,
X1WF34,TrEMBL,Ensembl,ENSDART00000157145.3,ENSDARP00000128838.1,
X1WF34,TrEMBL,ZFIN,ZDB-GENE-040724-45,ksr1b,
X1WF35,TrEMBL,Ensembl,ENSDART00000157040.2,ENSDARP00000128839.1,
X1WF35,TrEMBL,ZFIN,ZDB-GENE-030131-4825,rtf2,
X1WF36,TrEMBL,Ensembl,ENSDART00000156110.2,ENSDARP00000128840.1,
X1WF36,TrEMBL,ZFIN,ZDB-GENE-050913-91,zgc:113886,
X1WF37,TrEMBL,Ensembl,ENSDART00000156053.3,ENSDARP00000128841.1,
X1WF37,TrEMBL,ZFIN,ZDB-GENE-131119-3,pimr191,
X1WF43,TrEMBL,Ensembl,ENSDART00000154863.2,ENSDARP00000128847.1,
X1WF43,TrEMBL,ZFIN,ZDB-GENE-131121-486,isca2,
X1WF45,TrEMBL,Ensembl,ENSDART00000156457.2,ENSDARP00000128849.1,
X1WF45,TrEMBL,ZFIN,ZDB-GENE-131120-137,ptprjb.2,
X1WF48,TrEMBL,Ensembl,ENSDART00000156984.2,ENSDARP00000128852.1,
X1WF48,TrEMBL,ZFIN,ZDB-GENE-131119-29,si:dkey-238d18.8,
X1WF53,TrEMBL,Ensembl,ENSDART00000153474.3,ENSDARP00000128857.1,
X1WF53,TrEMBL,ZFIN,ZDB-GENE-030131-3251,ppp6r3,
X1WF55,TrEMBL,Ensembl,ENSDART00000157038.2,ENSDARP00000128859.1,
X1WF55,TrEMBL,ZFIN,ZDB-GENE-030131-8263,hid1a,
X1WF57,TrEMBL,Ensembl,ENSDART00000156708.2,ENSDARP00000128861.1,
X1WF57,TrEMBL,ZFIN,ZDB-GENE-101202-2,polr1g,
X1WF58,TrEMBL,Ensembl,ENSDART00000154981.2,ENSDARP00000128862.1,
X1WF58,TrEMBL,RefSeq,XP_005158910.1,XM_005158853.3,
X1WF58,TrEMBL,ZFIN,ZDB-GENE-030131-6330,senp6b,
X1WF59,TrEMBL,Ensembl,ENSDART00000156835.3,ENSDARP00000128863.1,
X1WF59,TrEMBL,ZFIN,ZDB-GENE-070928-41,zgc:174895,
X1WF61,TrEMBL,Ensembl,ENSDART00000160507.2,ENSDARP00000136593.1,
X1WF61,TrEMBL,ZFIN,ZDB-GENE-020122-2,meis2a,
X1WF70,TrEMBL,Ensembl,ENSDART00000165213.2,ENSDARP00000135965.1,
X1WF70,TrEMBL,ZFIN,ZDB-GENE-030131-4473,caskb,
X1WF73,TrEMBL,Ensembl,ENSDART00000155588.2,ENSDARP00000128877.1,
X1WF73,TrEMBL,ZFIN,ZDB-GENE-071012-6,laynb,
X1WF77,TrEMBL,Ensembl,ENSDART00000155608.2,ENSDARP00000128881.1,
X1WF77,TrEMBL,ZFIN,ZDB-GENE-131119-71,si:dkey-7i4.7,
X1WF78,TrEMBL,Ensembl,ENSDART00000153597.2,ENSDARP00000128882.1,
X1WF78,TrEMBL,ZFIN,ZDB-GENE-040426-1756,ssx2ipa,
X1WF79,TrEMBL,Ensembl,ENSDART00000153733.2,ENSDARP00000128883.1,
X1WF79,TrEMBL,ZFIN,ZDB-GENE-030131-1394,pask,
X1WF80,TrEMBL,Ensembl,ENSDART00000156190.3,ENSDARP00000128884.1,
X1WF80,TrEMBL,ZFIN,ZDB-GENE-060303-5,scaper,
X1WF81,TrEMBL,Ensembl,ENSDART00000155422.2,ENSDARP00000128885.1,
X1WF81,TrEMBL,ZFIN,ZDB-GENE-040824-1,zpcx,
X1WF86,TrEMBL,Ensembl,ENSDART00000154036.2,ENSDARP00000128890.1,
X1WF86,TrEMBL,ZFIN,ZDB-GENE-030131-1342,a2ml2,
X1WF90,TrEMBL,Ensembl,ENSDART00000154009.3,ENSDARP00000128894.1,
X1WF90,TrEMBL,ZFIN,ZDB-GENE-040718-47,thop1,
X1WF91,TrEMBL,Ensembl,ENSDART00000145526.3,ENSDARP00000128895.1,
X1WF91,TrEMBL,ZFIN,ZDB-GENE-070912-696,slc12a7a,
X1WF95,TrEMBL,Ensembl,ENSDART00000156435.2,ENSDARP00000128899.1,
X1WF95,TrEMBL,ZFIN,ZDB-GENE-030721-10,mxg,
X1WF96,TrEMBL,Ensembl,ENSDART00000156808.2,ENSDARP00000128900.1,
X1WF96,TrEMBL,ZFIN,ZDB-GENE-131127-368,tmem241,
X1WF98,TrEMBL,Ensembl,ENSDART00000154728.3,ENSDARP00000128902.1,
X1WF98,TrEMBL,Ensembl,ENSDART00000183735.1,ENSDARP00000156139.1,
X1WF98,TrEMBL,ZFIN,ZDB-GENE-090728-1,col12a1a,
X1WFA0,TrEMBL,Ensembl,ENSDART00000155151.2,ENSDARP00000128904.1,
X1WFA0,TrEMBL,ZFIN,ZDB-GENE-080212-11,nub1,
X1WFA2,TrEMBL,Ensembl,ENSDART00000164832.2,ENSDARP00000136616.1,
X1WFA2,TrEMBL,ZFIN,ZDB-GENE-131122-90,znf1056,
X1WFA3,TrEMBL,Ensembl,ENSDART00000155843.3,ENSDARP00000128907.1,
X1WFA3,TrEMBL,ZFIN,ZDB-GENE-120328-3,cntnap2a,
X1WFA7,TrEMBL,Ensembl,ENSDART00000156275.3,ENSDARP00000128911.1,
X1WFA7,TrEMBL,ZFIN,ZDB-GENE-030131-2046,tlcd3ba,
X1WFA8,TrEMBL,Ensembl,ENSDART00000157237.2,ENSDARP00000128912.1,
X1WFA8,TrEMBL,ZFIN,ZDB-GENE-131121-78,si:dkey-56f14.7,
X1WFB0,TrEMBL,Ensembl,ENSDART00000154647.2,ENSDARP00000128914.1,
X1WFB0,TrEMBL,ZFIN,ZDB-GENE-980526-150,ddx3xb,
X1WFB1,TrEMBL,Ensembl,ENSDART00000155871.3,ENSDARP00000128915.1,
X1WFB1,TrEMBL,ZFIN,ZDB-GENE-990706-3,hbae3,
X1WFB2,TrEMBL,Ensembl,ENSDART00000154984.3,ENSDARP00000128916.1,
X1WFB2,TrEMBL,ZFIN,ZDB-GENE-080806-1,ralgapa1,
X1WFB4,TrEMBL,Ensembl,ENSDART00000157022.2,ENSDARP00000128918.1,
X1WFB4,TrEMBL,ZFIN,ZDB-GENE-080225-42,slc9a1b,
X1WFB6,TrEMBL,Ensembl,ENSDART00000155615.2,ENSDARP00000128920.1,
X1WFB6,TrEMBL,ZFIN,ZDB-GENE-131121-626,atg2b,
X1WFB8,TrEMBL,Ensembl,ENSDART00000155878.2,ENSDARP00000128922.1,
X1WFB8,TrEMBL,ZFIN,ZDB-GENE-131121-434,si:dkey-7i4.23,
X1WFC1,TrEMBL,Ensembl,ENSDART00000009315.11,ENSDARP00000128925.1,
X1WFC1,TrEMBL,ZFIN,ZDB-GENE-030721-6,mxb,
X1WFC6,TrEMBL,Ensembl,ENSDART00000157075.2,ENSDARP00000128930.1,
X1WFC6,TrEMBL,ZFIN,ZDB-GENE-131122-40,galnt8a.2,
X1WFC7,TrEMBL,Ensembl,ENSDART00000153971.2,ENSDARP00000128931.1,
X1WFC7,TrEMBL,ZFIN,ZDB-GENE-131119-67,si:dkey-248g21.1,
X1WFC8,TrEMBL,Ensembl,ENSDART00000155614.3,ENSDARP00000128932.1,
X1WFC8,TrEMBL,ZFIN,ZDB-GENE-071205-8,fxyd6l,
X1WFC9,TrEMBL,Ensembl,ENSDART00000153853.2,ENSDARP00000128933.1,
X1WFC9,TrEMBL,ZFIN,ZDB-GENE-050327-75,ppp5c,
X1WFD1,TrEMBL,Ensembl,ENSDART00000154483.3,ENSDARP00000128935.1,
X1WFD1,TrEMBL,ZFIN,ZDB-GENE-030131-3251,ppp6r3,
X1WFD2,TrEMBL,Ensembl,ENSDART00000156447.2,ENSDARP00000128936.1,
X1WFD2,TrEMBL,ZFIN,ZDB-GENE-090302-2,ap2a1,
X1WFD3,TrEMBL,Ensembl,ENSDART00000154733.2,ENSDARP00000128937.1,
X1WFD3,TrEMBL,ZFIN,ZDB-GENE-131121-569,tp53i13,
X1WFD7,TrEMBL,Ensembl,ENSDART00000156587.2,ENSDARP00000128941.1,
X1WFD7,TrEMBL,ZFIN,ZDB-GENE-131121-616,si:ch73-223p23.2,
X1WFE1,TrEMBL,Ensembl,ENSDART00000157308.2,ENSDARP00000128945.1,
X1WFE1,TrEMBL,ZFIN,ZDB-GENE-070122-1,fzd3b,
X1WFE2,TrEMBL,Ensembl,ENSDART00000153661.2,ENSDARP00000128946.1,
X1WFE2,TrEMBL,ZFIN,ZDB-GENE-070705-527,si:dkeyp-106c3.2,
X1WFE7,TrEMBL,Ensembl,ENSDART00000154539.3,ENSDARP00000128951.1,
X1WFE7,TrEMBL,ZFIN,ZDB-GENE-131125-32,slc17a7b,
X1WFE9,TrEMBL,Ensembl,ENSDART00000155724.3,ENSDARP00000128953.1,
X1WFE9,TrEMBL,ZFIN,ZDB-GENE-050208-718,si:dkey-208m12.3,
X1WFF1,TrEMBL,Ensembl,ENSDART00000155333.3,ENSDARP00000128955.1,
X1WFF1,TrEMBL,ZFIN,ZDB-GENE-030131-1066,hsdl2,
X1WFF8,TrEMBL,Ensembl,ENSDART00000156300.2,ENSDARP00000128962.1,
X1WFF8,TrEMBL,ZFIN,ZDB-GENE-131121-192,si:dkey-42l23.1,
X1WFG0,TrEMBL,Ensembl,ENSDART00000155382.2,ENSDARP00000128964.1,
X1WFG0,TrEMBL,ZFIN,ZDB-GENE-131120-115,si:ch73-1f23.1,
X1WFG4,TrEMBL,Ensembl,ENSDART00000155280.2,ENSDARP00000128968.1,
X1WFG4,TrEMBL,ZFIN,ZDB-GENE-060929-280,gdpgp1,
X1WFG7,TrEMBL,Ensembl,ENSDART00000156201.2,ENSDARP00000128971.1,
X1WFG7,TrEMBL,ZFIN,ZDB-GENE-131120-146,si:ch211-287n14.3,
X1WFG8,TrEMBL,Ensembl,ENSDART00000156385.3,ENSDARP00000128972.1,
X1WFG8,TrEMBL,ZFIN,ZDB-GENE-041010-149,chchd4b,
X1WFG9,TrEMBL,Ensembl,ENSDART00000156213.2,ENSDARP00000128973.1,
X1WFH0,TrEMBL,Ensembl,ENSDART00000146699.2,ENSDARP00000128974.1,
X1WFH0,TrEMBL,ZFIN,ZDB-GENE-060830-1,bckdhbl,
X1WFH2,TrEMBL,Ensembl,ENSDART00000154465.3,ENSDARP00000128976.1,
X1WFH2,TrEMBL,ZFIN,ZDB-GENE-131121-6,dhrs12lb,
X1WFH3,TrEMBL,Ensembl,ENSDART00000156218.2,ENSDARP00000128977.1,
X1WFH3,TrEMBL,ZFIN,ZDB-GENE-030616-360,mdga2a,
X1WFH5,TrEMBL,Ensembl,ENSDART00000157274.2,ENSDARP00000128979.1,
X1WFH5,TrEMBL,ZFIN,ZDB-GENE-131125-30,pimr25,
X1WFH7,TrEMBL,Ensembl,ENSDART00000156617.2,ENSDARP00000128981.1,
X1WFH7,TrEMBL,ZFIN,ZDB-GENE-060512-98,map2k4a,
X1WFI1,TrEMBL,Ensembl,ENSDART00000156039.2,ENSDARP00000128985.1,
X1WFI1,TrEMBL,ZFIN,ZDB-GENE-130530-571,adgre5a,
X1WFI2,TrEMBL,Ensembl,ENSDART00000156008.3,ENSDARP00000128986.1,
X1WFI2,TrEMBL,ZFIN,ZDB-GENE-100805-1,adcy1b,
X1WFI5,TrEMBL,Ensembl,ENSDART00000154299.3,ENSDARP00000128989.1,
X1WFI5,TrEMBL,ZFIN,ZDB-GENE-030131-6759,si:dkey-92i17.2,
X1WFI6,TrEMBL,Ensembl,ENSDART00000157142.2,ENSDARP00000128990.1,
X1WFI6,TrEMBL,ZFIN,ZDB-GENE-080103-3,tead3b,
X1WFI8,TrEMBL,Ensembl,ENSDART00000156264.2,ENSDARP00000128992.1,
X1WFI8,TrEMBL,ZFIN,ZDB-GENE-090728-1,col12a1a,
X1WFJ5,TrEMBL,Ensembl,ENSDART00000157325.2,ENSDARP00000128999.1,
X1WFJ5,TrEMBL,ZFIN,ZDB-GENE-140820-13,mhc1lla,
X1WFJ6,TrEMBL,Ensembl,ENSDART00000156176.3,ENSDARP00000129000.3,
X1WFJ6,TrEMBL,ZFIN,ZDB-GENE-041014-93,pimr128,
X1WFJ9,TrEMBL,Ensembl,ENSDART00000154542.3,ENSDARP00000129003.2,
X1WFJ9,TrEMBL,ZFIN,ZDB-GENE-040426-2882,olfm2a,
X1WFK0,TrEMBL,Ensembl,ENSDART00000154636.2,ENSDARP00000129004.1,
X1WFK0,TrEMBL,ZFIN,ZDB-GENE-071004-70,pon3.2,
X1WFK6,TrEMBL,Ensembl,ENSDART00000156643.2,ENSDARP00000129010.1,
X1WFK6,TrEMBL,ZFIN,ZDB-GENE-131120-146,si:ch211-287n14.3,
X1WFK8,TrEMBL,Ensembl,ENSDART00000156375.2,ENSDARP00000129012.1,
X1WFK8,TrEMBL,ZFIN,ZDB-GENE-120130-1,kcnq2b,
X1WFL1,TrEMBL,Ensembl,ENSDART00000155674.3,ENSDARP00000129015.1,
X1WFL1,TrEMBL,ZFIN,ZDB-GENE-091204-28,cldn23.1,
X1WFL2,TrEMBL,Ensembl,ENSDART00000154478.2,ENSDARP00000129016.1,
X1WFL2,TrEMBL,ZFIN,ZDB-GENE-131120-160,si:dkey-5i16.5,
X1WFL7,TrEMBL,Ensembl,ENSDART00000156580.3,ENSDARP00000129021.1,
X1WFL7,TrEMBL,ZFIN,ZDB-GENE-031001-1,hspa12a,
X1WFL8,TrEMBL,Ensembl,ENSDART00000156479.2,ENSDARP00000129022.1,
X1WFL8,TrEMBL,ZFIN,ZDB-GENE-131125-17,znf1143,
X1WFL9,TrEMBL,Ensembl,ENSDART00000154414.2,ENSDARP00000129023.1,
X1WFL9,TrEMBL,ZFIN,ZDB-GENE-050506-71,ptgr2,
X1WFM0,TrEMBL,Ensembl,ENSDART00000155062.3,ENSDARP00000129024.1,
X1WFM0,TrEMBL,ZFIN,ZDB-GENE-131127-65,atp6v1c2,
X1WFM2,TrEMBL,Ensembl,ENSDART00000128533.4,ENSDARP00000129026.1,
X1WFM2,TrEMBL,ZFIN,ZDB-GENE-980526-532,hoxc3a,
X1WFM3,TrEMBL,Ensembl,ENSDART00000154852.2,ENSDARP00000129027.1,
X1WFM3,TrEMBL,ZFIN,ZDB-GENE-110421-5,asb15a,
X1WFM7,TrEMBL,Ensembl,ENSDART00000155010.2,ENSDARP00000129031.1,
X1WFM7,TrEMBL,ZFIN,ZDB-GENE-131127-573,si:ch211-207d10.2,
X1WFM9,TrEMBL,Ensembl,ENSDART00000154065.3,ENSDARP00000129033.1,
X1WFM9,TrEMBL,ZFIN,ZDB-GENE-010306-1,cyp11a1,
X1WFM9,TrEMBL,ZFIN,ZDB-GENE-010306-1,cyp11a1.1,
X1WFN0,TrEMBL,Ensembl,ENSDART00000155154.3,ENSDARP00000129034.1,
X1WFN0,TrEMBL,ZFIN,ZDB-GENE-050706-71,eml2,
X1WFN4,TrEMBL,Ensembl,ENSDART00000137290.2,ENSDARP00000129038.1,
X1WFN4,TrEMBL,ZFIN,ZDB-GENE-070912-450,si:dkey-223d7.6,
X1WFN6,TrEMBL,Ensembl,ENSDART00000154336.2,ENSDARP00000129040.1,
X1WFN6,TrEMBL,ZFIN,ZDB-GENE-131120-37,pimr174,
X1WFP1,TrEMBL,Ensembl,ENSDART00000156033.2,ENSDARP00000129045.1,
X1WFP1,TrEMBL,ZFIN,ZDB-GENE-131126-72,itpk1b,
X1WFP5,TrEMBL,Ensembl,ENSDART00000155363.2,ENSDARP00000129049.1,
X1WFP5,TrEMBL,ZFIN,ZDB-GENE-080206-4,sfi1,
X1WFP8,TrEMBL,Ensembl,ENSDART00000155941.2,ENSDARP00000129052.1,
X1WFP8,TrEMBL,ZFIN,ZDB-GENE-070530-6,xpo1b,
X1WFP9,TrEMBL,Ensembl,ENSDART00000156850.3,ENSDARP00000129053.3,
X1WFP9,TrEMBL,ZFIN,ZDB-GENE-100716-3,bicral,
X1WFQ1,TrEMBL,Ensembl,ENSDART00000155227.2,ENSDARP00000129055.1,
X1WFQ1,TrEMBL,ZFIN,ZDB-GENE-131127-338,ccdc9b,
X1WFQ5,TrEMBL,Ensembl,ENSDART00000154824.2,ENSDARP00000129059.1,
X1WFQ5,TrEMBL,ZFIN,ZDB-GENE-070709-1,daam2,
X1WFQ8,TrEMBL,Ensembl,ENSDART00000155324.3,ENSDARP00000129062.1,
X1WFQ8,TrEMBL,ZFIN,ZDB-GENE-061013-109,pdpk1a,
X1WFR3,TrEMBL,Ensembl,ENSDART00000154577.2,ENSDARP00000129068.1,
X1WFR3,TrEMBL,ZFIN,ZDB-GENE-081022-1,zgc:162872,
X1WFR6,TrEMBL,Ensembl,ENSDART00000156584.2,ENSDARP00000129071.1,
X1WFR6,TrEMBL,ZFIN,ZDB-GENE-040426-1268,msi2b,
X1WFR8,TrEMBL,Ensembl,ENSDART00000155017.3,ENSDARP00000129073.1,
X1WFR8,TrEMBL,ZFIN,ZDB-GENE-030131-1394,pask,
X1WFS0,TrEMBL,Ensembl,ENSDART00000157373.3,ENSDARP00000129075.2,
X1WFS0,TrEMBL,ZFIN,ZDB-GENE-070119-5,obscnb,
X1WFS2,TrEMBL,Ensembl,ENSDART00000153961.2,ENSDARP00000129077.1,
X1WFS2,TrEMBL,ZFIN,ZDB-GENE-131121-331,shisal1b,
X1WFS3,TrEMBL,Ensembl,ENSDART00000155471.2,ENSDARP00000129078.1,
X1WFS3,TrEMBL,ZFIN,ZDB-GENE-131121-65,pimr12,
X1WFS7,TrEMBL,Ensembl,ENSDART00000153970.2,ENSDARP00000129082.1,
X1WFS7,TrEMBL,ZFIN,ZDB-GENE-050616-15,gja10a,
X1WFS8,TrEMBL,Ensembl,ENSDART00000156267.2,ENSDARP00000129083.1,
X1WFS8,TrEMBL,ZFIN,ZDB-GENE-130412-1,frmd4ba,
X1WFS9,TrEMBL,Ensembl,ENSDART00000154798.2,ENSDARP00000129084.1,
X1WFS9,TrEMBL,ZFIN,ZDB-GENE-131127-408,si:ch211-135n15.1,
X1WFT1,TrEMBL,Ensembl,ENSDART00000156567.2,ENSDARP00000129086.1,
X1WFT1,TrEMBL,ZFIN,ZDB-GENE-131121-320,neo1b,
X1WFT3,TrEMBL,Ensembl,ENSDART00000156876.3,ENSDARP00000129088.3,
X1WFT3,TrEMBL,ZFIN,ZDB-GENE-070912-273,rreb1b,
X1WFU3,TrEMBL,Ensembl,ENSDART00000155509.2,ENSDARP00000129098.1,
X1WFU3,TrEMBL,Ensembl,ENSDART00000183540.1,ENSDARP00000151404.1,
X1WFU3,TrEMBL,ZFIN,ZDB-GENE-060810-68,ankef1b,
X1WFU4,TrEMBL,Ensembl,ENSDART00000155769.2,ENSDARP00000129099.1,
X1WFU4,TrEMBL,ZFIN,ZDB-GENE-131127-474,tmem240b,
X1WFU5,TrEMBL,Ensembl,ENSDART00000156005.3,ENSDARP00000129100.1,
X1WFU5,TrEMBL,RefSeq,XP_009300876.1,XM_009302601.2,
X1WFU5,TrEMBL,ZFIN,ZDB-GENE-131127-205,si:dkey-28n18.9,
X1WFU6,TrEMBL,Ensembl,ENSDART00000153496.2,ENSDARP00000129101.1,
X1WFU6,TrEMBL,ZFIN,ZDB-GENE-040426-1851,wdr61,
X1WFU9,TrEMBL,Ensembl,ENSDART00000156898.2,ENSDARP00000129104.1,
X1WFU9,TrEMBL,ZFIN,ZDB-GENE-060720-44,si:dkey-276j7.1,
X1WFV0,TrEMBL,Ensembl,ENSDART00000155847.2,ENSDARP00000129105.1,
X1WFV0,TrEMBL,ZFIN,ZDB-GENE-030131-2993,farp2,
X1WFV2,TrEMBL,Ensembl,ENSDART00000155733.3,ENSDARP00000129107.1,
X1WFV2,TrEMBL,ZFIN,ZDB-GENE-120824-2,mylk4a,
X1WFV4,TrEMBL,Ensembl,ENSDART00000153768.3,ENSDARP00000129109.1,
X1WFV4,TrEMBL,ZFIN,ZDB-GENE-101027-1,ptpn9a,
X1WFV5,TrEMBL,Ensembl,ENSDART00000156287.3,ENSDARP00000129110.1,
X1WFV5,TrEMBL,ZFIN,ZDB-GENE-030827-2,nid2a,
X1WFV6,TrEMBL,Ensembl,ENSDART00000156160.3,ENSDARP00000129111.1,
X1WFV6,TrEMBL,ZFIN,ZDB-GENE-040426-1268,msi2b,
X1WFV7,TrEMBL,Ensembl,ENSDART00000155506.2,ENSDARP00000129112.1,
X1WFV7,TrEMBL,ZFIN,ZDB-GENE-040426-1919,ube2q2,
X1WFV9,TrEMBL,Ensembl,ENSDART00000154080.2,ENSDARP00000129114.1,
X1WFV9,TrEMBL,ZFIN,ZDB-GENE-131125-73,pimr5,
X1WFW2,TrEMBL,Ensembl,ENSDART00000153779.3,ENSDARP00000129117.1,
X1WFW2,TrEMBL,ZFIN,ZDB-GENE-131119-42,pimr135,
X1WFW5,TrEMBL,Ensembl,ENSDART00000155125.3,ENSDARP00000129120.1,
X1WFW5,TrEMBL,ZFIN,ZDB-GENE-070912-26,cntnap2b,
X1WFW7,TrEMBL,Ensembl,ENSDART00000154712.2,ENSDARP00000129122.1,
X1WFW7,TrEMBL,ZFIN,ZDB-GENE-110218-2,evi5a,
X1WFW8,TrEMBL,Ensembl,ENSDART00000153502.3,ENSDARP00000129123.1,
X1WFW8,TrEMBL,ZFIN,ZDB-GENE-050522-150,tmem199,
X1WFX0,TrEMBL,Ensembl,ENSDART00000154050.3,ENSDARP00000129125.1,
X1WFX0,TrEMBL,ZFIN,ZDB-GENE-140820-5,mhc1lda,
X1WFX1,TrEMBL,Ensembl,ENSDART00000149613.2,ENSDARP00000129126.1,
X1WFX2,TrEMBL,Ensembl,ENSDART00000154131.2,ENSDARP00000129127.1,
X1WFX2,TrEMBL,ZFIN,ZDB-GENE-131121-358,si:ch73-265h17.1,
X1WFX4,TrEMBL,Ensembl,ENSDART00000156454.3,ENSDARP00000129129.1,
X1WFX4,TrEMBL,ZFIN,ZDB-GENE-131121-607,adgrf3a,
X1WFX7,TrEMBL,Ensembl,ENSDART00000168865.2,ENSDARP00000133266.1,
X1WFX7,TrEMBL,ZFIN,ZDB-GENE-130214-2,ascc3,
X1WFX8,TrEMBL,Ensembl,ENSDART00000153848.2,ENSDARP00000129133.1,
X1WFX8,TrEMBL,ZFIN,ZDB-GENE-121114-8,phldb1b,
X1WFY0,TrEMBL,Ensembl,ENSDART00000153974.3,ENSDARP00000129135.1,
X1WFY0,TrEMBL,ZFIN,ZDB-GENE-010607-1,ube2ia,
X1WFY1,TrEMBL,Ensembl,ENSDART00000156162.2,ENSDARP00000129136.1,
X1WFY1,TrEMBL,ZFIN,ZDB-GENE-131120-191,si:dkey-238d18.13,
X1WFY3,TrEMBL,Ensembl,ENSDART00000154192.2,ENSDARP00000129138.1,
X1WFY3,TrEMBL,ZFIN,ZDB-GENE-030131-8063,si:dkey-238d18.10,
X1WFY5,TrEMBL,Ensembl,ENSDART00000155367.2,ENSDARP00000129140.1,
X1WFY5,TrEMBL,ZFIN,ZDB-GENE-080215-2,kif19,
X1WFY7,TrEMBL,Ensembl,ENSDART00000154928.2,ENSDARP00000129142.1,
X1WFY7,TrEMBL,ZFIN,ZDB-GENE-131120-34,si:dkey-238d18.7,
X1WFY9,TrEMBL,Ensembl,ENSDART00000156504.2,ENSDARP00000129144.1,
X1WFY9,TrEMBL,ZFIN,ZDB-GENE-131127-415,si:dkey-74h17.3,
X1WFZ1,TrEMBL,Ensembl,ENSDART00000153890.2,ENSDARP00000129146.1,
X1WFZ1,TrEMBL,ZFIN,ZDB-GENE-131127-603,si:ch211-231m23.4,
X1WFZ2,TrEMBL,Ensembl,ENSDART00000155630.2,ENSDARP00000129147.1,
X1WFZ2,TrEMBL,ZFIN,ZDB-GENE-030131-5206,capns1b,
X1WFZ4,TrEMBL,Ensembl,ENSDART00000153980.2,ENSDARP00000129149.1,
X1WFZ4,TrEMBL,ZFIN,ZDB-GENE-030131-4411,parvb,
X1WFZ7,TrEMBL,Ensembl,ENSDART00000156182.2,ENSDARP00000129152.1,
X1WFZ7,TrEMBL,ZFIN,ZDB-GENE-040801-178,dnal1,
X1WG01,TrEMBL,Ensembl,ENSDART00000153824.2,ENSDARP00000129156.1,
X1WG01,TrEMBL,ZFIN,ZDB-GENE-050522-230,napba,
X1WG02,TrEMBL,Ensembl,ENSDART00000153944.2,ENSDARP00000129157.1,
X1WG02,TrEMBL,ZFIN,ZDB-GENE-110421-2,grm8a,
